Region,Date,Value,Cases,Cases.Cumulative,Deaths.Cumulative,
,#date,#affected+infected+value+num,,,,
Region 3,8/19/2020,0,0,7,0,
Region 3,8/20/2020,0,0,7,0,
Region 3,8/21/2020,0,0,7,0,
Region 3,8/22/2020,0,0,7,0,
Region 3,8/23/2020,0,0,7,0,
Region 3,8/24/2020,0,0,7,0,
Region 3,8/25/2020,0,0,7,0,
Region 3,8/26/2020,0,0,7,0,
Region 3,8/27/2020,0,0,7,0,
Region 3,8/28/2020,0,0,7,0,
Region 3,8/29/2020,0,0,7,0,
Region 3,8/30/2020,0,0,7,0,
Region 3,8/31/2020,0,0,7,0,
Region 3,9/1/2020,0,0,7,0,
Region 3,9/2/2020,0,0,7,0,
Region 3,9/3/2020,0,0,7,0,
Region 3,9/4/2020,0,0,7,0,
Region 3,9/5/2020,0,0,7,0,
Region 3,9/6/2020,0,0,7,0,
Region 3,9/7/2020,0,0,7,0,
Region 3,9/8/2020,0,0,7,0,
Region 3,9/9/2020,0,0,7,0,
Region 3,9/10/2020,0,0,7,0,
Region 3,9/11/2020,0,0,7,0,
Region 3,9/12/2020,0,0,7,0,
Region 3,9/13/2020,0,0,7,0,
Region 3,9/14/2020,0,0,7,0,
Region 3,9/15/2020,0,0,7,0,
Region 3,9/16/2020,0,0,7,0,
Region 3,9/17/2020,0,0,7,0,
Region 3,9/18/2020,0,0,7,0,
Region 3,9/19/2020,0,0,7,0,
Region 3,9/20/2020,0,0,7,0,
Region 3,9/21/2020,0,0,7,0,
Region 3,9/22/2020,0,0,7,0,
Region 3,9/23/2020,0,0,7,0,
Region 3,9/24/2020,0,0,7,0,
Region 3,9/25/2020,0,0,7,0,
Region 3,9/26/2020,0,0,7,0,
Region 3,9/27/2020,0,0,7,0,
Region 3,9/28/2020,0,11,18,0,
Region 3,9/29/2020,0,0,18,0,
Region 3,9/30/2020,0,0,18,0,
Region 3,10/1/2020,0,0,18,0,
Region 3,10/2/2020,0,0,18,0,
Region 3,10/3/2020,0,1,19,0,
Region 3,10/4/2020,0,0,19,0,
Region 3,10/5/2020,0,0,19,0,
Region 3,10/6/2020,0,0,19,0,
Region 3,10/7/2020,0,0,19,0,
Region 3,10/8/2020,0,0,19,0,
Region 3,10/9/2020,0,0,19,0,
Region 3,10/10/2020,0,0,19,0,
Region 3,10/11/2020,0,0,19,0,
